"fipstate","state","naics","industry_description","empflag","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","f1_4","e1_4nf","e1_4","q1_4nf","q1_4","a1_4nf","a1_4","n1_4","f5_9","e5_9nf","e5_9","q5_9nf","q5_9","a5_9nf","a5_9","n5_9","f10_19","e10_19nf","e10_19","q10_19nf","q10_19","a10_19nf","a10_19","n10_19","f20_49","e20_49nf","e20_49","q20_49nf","q20_49","a20_49nf","a20_49","n20_49","f50_99","e50_99nf","e50_99","q50_99nf","q50_99","a50_99nf","a50_99","n50_99","f100_249","e100_249nf","e100_249","q100_249nf","q100_249","a100_249nf","a100_249","n100_249","f250_499","e250_499nf","e250_499","q250_499nf","q250_499","a250_499nf","a250_499","n250_499","f500_999","e500_999nf","e500_999","q500_999nf","q500_999","a500_999nf","a500_999","n500_999","f1000","e1000nf","e1000","q1000nf","q1000","a1000nf","a1000","n1000","censtate"
"72","Puerto Rico","453910","Pet and Pet Supplies Stores",,"2 to < 5% noise (medium noise)","360","2 to < 5% noise (medium noise)","1572","2 to < 5% noise (medium noise)","7901","78",,"2 to < 5% noise (medium noise)","120","0 to < 2% noise (low noise)","435","0 to < 2% noise (low noise)","1858","62",,"2 to < 5% noise (medium noise)","61","0 to < 2% noise (low noise)","263","0 to < 2% noise (low noise)","1132","9","0-19","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","1","100-249","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","6",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0","6"
"72","Puerto Rico","522130","Credit Unions",,"0 to < 2% noise (low noise)","2523","0 to < 2% noise (low noise)","15693","0 to < 2% noise (low noise)","66396","168",,"2 to < 5% noise (medium noise)","148","2 to < 5% noise (medium noise)","950","2 to < 5% noise (medium noise)","4015","55",,"2 to < 5% noise (medium noise)","265","0 to < 2% noise (low noise)","1742","0 to < 2% noise (low noise)","6949","39",,"2 to < 5% noise (medium noise)","398","0 to < 2% noise (low noise)","2638","0 to < 2% noise (low noise)","11124","27",,"0 to < 2% noise (low noise)","1253","0 to < 2% noise (low noise)","7772","0 to < 2% noise (low noise)","32795","40",,"2 to < 5% noise (medium noise)","459","2 to < 5% noise (medium noise)","2591","2 to < 5% noise (medium noise)","11513","7",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0","6"
"72","Puerto Rico","45392/","Art Dealers","20-99","Withheld because estimate did not meet publication standards. Employment or payroll field set to zero.","0","0 to < 2% noise (low noise)","317","0 to < 2% noise (low noise)","1352","18","20-99","Withheld because estimate did not meet publication standards. Employment or payroll field set to zero.","0","2 to < 5% noise (medium noise)","119","2 to < 5% noise (medium noise)","484","13",,"2 to < 5% noise (medium noise)","35","0 to < 2% noise (low noise)","198","0 to < 2% noise (low noise)","868","5",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0","6"
"72","Puerto Rico","453920","Art Dealers","20-99","Withheld because estimate did not meet publication standards. Employment or payroll field set to zero.","0","0 to < 2% noise (low noise)","317","0 to < 2% noise (low noise)","1352","18","20-99","Withheld because estimate did not meet publication standards. Employment or payroll field set to zero.","0","2 to < 5% noise (medium noise)","119","2 to < 5% noise (medium noise)","484","13",,"2 to < 5% noise (medium noise)","35","0 to < 2% noise (low noise)","198","0 to < 2% noise (low noise)","868","5",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0","6"
"72","Puerto Rico","45393/","Manufactured (Mobile) Home Dealers","0-19","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","1",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0","0-19","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","1",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0","6"
"72","Puerto Rico","453930","Manufactured (Mobile) Home Dealers","0-19","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","1",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0","0-19","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","1",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0","6"
"72","Puerto Rico","45399/","All Other Miscellaneous Store Retailers",,"2 to < 5% noise (medium noise)","328","0 to < 2% noise (low noise)","1283","0 to < 2% noise (low noise)","5611","101","100-249","Withheld because estimate did not meet publication standards. Employment or payroll field set to zero.","0","0 to < 2% noise (low noise)","409","0 to < 2% noise (low noise)","1775","70",,"2 to < 5% noise (medium noise)","180","0 to < 2% noise (low noise)","775","0 to < 2% noise (low noise)","3345","28",,"0 to < 2% noise (low noise)","39","2 to < 5% noise (medium noise)","99","2 to < 5% noise (medium noise)","491","3",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0","6"
"72","Puerto Rico","453991","Tobacco Stores",,"2 to < 5% noise (medium noise)","32","0 to < 2% noise (low noise)","111","0 to < 2% noise (low noise)","555","10","0-19","Withheld because estimate did not meet publication standards. Employment or payroll field set to zero.","0","2 to < 5% noise (medium noise)","32","2 to < 5% noise (medium noise)","148","7","0-19","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","2","0-19","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","1",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0","6"
"72","Puerto Rico","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)",,"2 to < 5% noise (medium noise)","296","0 to < 2% noise (low noise)","1172","0 to < 2% noise (low noise)","5056","91","20-99","Withheld because estimate did not meet publication standards. Employment or payroll field set to zero.","0","0 to < 2% noise (low noise)","377","0 to < 2% noise (low noise)","1627","63",,"2 to < 5% noise (medium noise)","169","0 to < 2% noise (low noise)","739","0 to < 2% noise (low noise)","3189","26","20-99","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","2",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0","6"
"72","Puerto Rico","48----",,,"0 to < 2% noise (low noise)","15242","0 to < 2% noise (low noise)","102412","0 to < 2% noise (low noise)","432000","1013",,"2 to < 5% noise (medium noise)","969","0 to < 2% noise (low noise)","6367","0 to < 2% noise (low noise)","24097","555",,"0 to < 2% noise (low noise)","1171","0 to < 2% noise (low noise)","6426","0 to < 2% noise (low noise)","25264","173",,"0 to < 2% noise (low noise)","1718","0 to < 2% noise (low noise)","10214","0 to < 2% noise (low noise)","41390","127",,"0 to < 2% noise (low noise)","3009","0 to < 2% noise (low noise)","21282","0 to < 2% noise (low noise)","89060","103",,"0 to < 2% noise (low noise)","1991","0 to < 2% noise (low noise)","12338","0 to < 2% noise (low noise)","49132","27",,"0 to < 2% noise (low noise)","2815","0 to < 2% noise (low noise)","16196","0 to < 2% noise (low noise)","66359","19",,"0 to < 2% noise (low noise)","3020","0 to < 2% noise (low noise)","23914","0 to < 2% noise (low noise)","110097","8","500-999","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","1",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0","6"
"72","Puerto Rico","454///","Nonstore Retailers",,"0 to < 2% noise (low noise)","1418","0 to < 2% noise (low noise)","7706","0 to < 2% noise (low noise)","31605","227","250-499","Withheld because estimate did not meet publication standards. Employment or payroll field set to zero.","0","0 to < 2% noise (low noise)","1200","0 to < 2% noise (low noise)","4989","161",,"2 to < 5% noise (medium noise)","216","2 to < 5% noise (medium noise)","850","0 to < 2% noise (low noise)","3230","35",,"2 to < 5% noise (medium noise)","165","0 to < 2% noise (low noise)","631","0 to < 2% noise (low noise)","2566","13",,"0 to < 2% noise (low noise)","379","0 to < 2% noise (low noise)","1694","0 to < 2% noise (low noise)","7546","14",,"0 to < 2% noise (low noise)","207","0 to < 2% noise (low noise)","1349","0 to < 2% noise (low noise)","5754","3","100-249","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","1",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0","6"
"72","Puerto Rico","4541//","Electronic Shopping and Mail-Order Houses",,"2 to < 5% noise (medium noise)","267","2 to < 5% noise (medium noise)","2584","2 to < 5% noise (medium noise)","10087","22",,"2 to < 5% noise (medium noise)","25","2 to < 5% noise (medium noise)","126","2 to < 5% noise (medium noise)","649","15",,"2 to < 5% noise (medium noise)","22","0 to < 2% noise (low noise)","168","2 to < 5% noise (medium noise)","497","4","0-19","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","1","20-99","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","1",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0","100-249","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","1",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0","6"
"72","Puerto Rico","45411/","Electronic Shopping and Mail-Order Houses",,"2 to < 5% noise (medium noise)","267","2 to < 5% noise (medium noise)","2584","2 to < 5% noise (medium noise)","10087","22",,"2 to < 5% noise (medium noise)","25","2 to < 5% noise (medium noise)","126","2 to < 5% noise (medium noise)","649","15",,"2 to < 5% noise (medium noise)","22","0 to < 2% noise (low noise)","168","2 to < 5% noise (medium noise)","497","4","0-19","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","1","20-99","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","1",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0","100-249","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","1",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0","6"
"72","Puerto Rico","454111","Electronic Shopping",,"2 to < 5% noise (medium noise)","238","2 to < 5% noise (medium noise)","2392","2 to < 5% noise (medium noise)","9283","14","0-19","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","8",,"2 to < 5% noise (medium noise)","22","0 to < 2% noise (low noise)","168","2 to < 5% noise (medium noise)","497","4",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0","20-99","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","1",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0","100-249","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","1",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0","6"
"72","Puerto Rico","454113","Mail-Order Houses",,"0 to < 2% noise (low noise)","29","0 to < 2% noise (low noise)","192","2 to < 5% noise (medium noise)","804","8","0-19","Withheld because estimate did not meet publication standards. Employment or payroll field set to zero.","0","2 to < 5% noise (medium noise)","96","2 to < 5% noise (medium noise)","385","7",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0","0-19","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","1",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0","6"
"72","Puerto Rico","4542//","Vending Machine Operators",,"0 to < 2% noise (low noise)","172","0 to < 2% noise (low noise)","764","0 to < 2% noise (low noise)","3152","32","20-99","Withheld because estimate did not meet publication standards. Employment or payroll field set to zero.","0","0 to < 2% noise (low noise)","142","0 to < 2% noise (low noise)","539","21","20-99","Withheld because estimate did not meet publication standards. Employment or payroll field set to zero.","0","2 to < 5% noise (medium noise)","145","2 to < 5% noise (medium noise)","593","6","20-99","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","2",,"2 to < 5% noise (medium noise)","76","2 to < 5% noise (medium noise)","367","2 to < 5% noise (medium noise)","1591","3",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0","6"
"72","Puerto Rico","45421/","Vending Machine Operators",,"0 to < 2% noise (low noise)","172","0 to < 2% noise (low noise)","764","0 to < 2% noise (low noise)","3152","32","20-99","Withheld because estimate did not meet publication standards. Employment or payroll field set to zero.","0","0 to < 2% noise (low noise)","142","0 to < 2% noise (low noise)","539","21","20-99","Withheld because estimate did not meet publication standards. Employment or payroll field set to zero.","0","2 to < 5% noise (medium noise)","145","2 to < 5% noise (medium noise)","593","6","20-99","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","2",,"2 to < 5% noise (medium noise)","76","2 to < 5% noise (medium noise)","367","2 to < 5% noise (medium noise)","1591","3",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0","6"
"72","Puerto Rico","454210","Vending Machine Operators",,"0 to < 2% noise (low noise)","172","0 to < 2% noise (low noise)","764","0 to < 2% noise (low noise)","3152","32","20-99","Withheld because estimate did not meet publication standards. Employment or payroll field set to zero.","0","0 to < 2% noise (low noise)","142","0 to < 2% noise (low noise)","539","21","20-99","Withheld because estimate did not meet publication standards. Employment or payroll field set to zero.","0","2 to < 5% noise (medium noise)","145","2 to < 5% noise (medium noise)","593","6","20-99","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","2",,"2 to < 5% noise (medium noise)","76","2 to < 5% noise (medium noise)","367","2 to < 5% noise (medium noise)","1591","3",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0","6"
"72","Puerto Rico","4543//","Direct Selling Establishments",,"0 to < 2% noise (low noise)","979","0 to < 2% noise (low noise)","4358","0 to < 2% noise (low noise)","18366","173","100-249","Withheld because estimate did not meet publication standards. Employment or payroll field set to zero.","0","0 to < 2% noise (low noise)","932","0 to < 2% noise (low noise)","3801","125",,"2 to < 5% noise (medium noise)","157","2 to < 5% noise (medium noise)","537","2 to < 5% noise (medium noise)","2140","25",,"2 to < 5% noise (medium noise)","132","0 to < 2% noise (low noise)","425","0 to < 2% noise (low noise)","1718","10",,"2 to < 5% noise (medium noise)","275","0 to < 2% noise (low noise)","1115","0 to < 2% noise (low noise)","4953","10",,"0 to < 2% noise (low noise)","207","0 to < 2% noise (low noise)","1349","0 to < 2% noise (low noise)","5754","3",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0","6"
