"fipstate","naics","naics_description","empflag","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","f1_4","e1_4nf","e1_4","q1_4nf","q1_4","a1_4nf","a1_4","n1_4","f5_9","e5_9nf","e5_9","q5_9nf","q5_9","a5_9nf","a5_9","n5_9","f10_19","e10_19nf","e10_19","q10_19nf","q10_19","a10_19nf","a10_19","n10_19","f20_49","e20_49nf","e20_49","q20_49nf","q20_49","a20_49nf","a20_49","n20_49","f50_99","e50_99nf","e50_99","q50_99nf","q50_99","a50_99nf","a50_99","n50_99","f100_249","e100_249nf","e100_249","q100_249nf","q100_249","a100_249nf","a100_249","n100_249","f250_499","e250_499nf","e250_499","q250_499nf","q250_499","a250_499nf","a250_499","n250_499","f500_999","e500_999nf","e500_999","q500_999nf","q500_999","a500_999nf","a500_999","n500_999","f1000","e1000nf","e1000","q1000nf","q1000","a1000nf","a1000","n1000","censtate"
"72","2372//","Land subdivision",,"0 to < 2% noise (low noise)","613","0 to < 2% noise (low noise)","2675","0 to < 2% noise (low noise)","11001","71",,"2 to < 5% noise (medium noise)","73","0 to < 2% noise (low noise)","448","0 to < 2% noise (low noise)","2255","42",,"0 to < 2% noise (low noise)","81","2 to < 5% noise (medium noise)","384","2 to < 5% noise (medium noise)","1408","13",,"0 to < 2% noise (low noise)","74","0 to < 2% noise (low noise)","341","0 to < 2% noise (low noise)","1467","6",,"0 to < 2% noise (low noise)","241","2 to < 5% noise (medium noise)","1042","2 to < 5% noise (medium noise)","4034","8","20-99","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","1","20-99","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","1",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0","6"
"72","23721/","Land subdivision",,"0 to < 2% noise (low noise)","613","0 to < 2% noise (low noise)","2675","0 to < 2% noise (low noise)","11001","71",,"2 to < 5% noise (medium noise)","73","0 to < 2% noise (low noise)","448","0 to < 2% noise (low noise)","2255","42",,"0 to < 2% noise (low noise)","81","2 to < 5% noise (medium noise)","384","2 to < 5% noise (medium noise)","1408","13",,"0 to < 2% noise (low noise)","74","0 to < 2% noise (low noise)","341","0 to < 2% noise (low noise)","1467","6",,"0 to < 2% noise (low noise)","241","2 to < 5% noise (medium noise)","1042","2 to < 5% noise (medium noise)","4034","8","20-99","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","1","20-99","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","1",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0","6"
"72","237210","Land subdivision",,"0 to < 2% noise (low noise)","613","0 to < 2% noise (low noise)","2675","0 to < 2% noise (low noise)","11001","71",,"2 to < 5% noise (medium noise)","73","0 to < 2% noise (low noise)","448","0 to < 2% noise (low noise)","2255","42",,"0 to < 2% noise (low noise)","81","2 to < 5% noise (medium noise)","384","2 to < 5% noise (medium noise)","1408","13",,"0 to < 2% noise (low noise)","74","0 to < 2% noise (low noise)","341","0 to < 2% noise (low noise)","1467","6",,"0 to < 2% noise (low noise)","241","2 to < 5% noise (medium noise)","1042","2 to < 5% noise (medium noise)","4034","8","20-99","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","1","20-99","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","1",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0","6"
"72","2373//","Highway street and bridge construction",,"0 to < 2% noise (low noise)","4332","0 to < 2% noise (low noise)","17975","0 to < 2% noise (low noise)","78975","114",,"0 to < 2% noise (low noise)","70","0 to < 2% noise (low noise)","260","2 to < 5% noise (medium noise)","3199","43",,"2 to < 5% noise (medium noise)","88","2 to < 5% noise (medium noise)","426","2 to < 5% noise (medium noise)","2375","13","100-249","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","14",,"2 to < 5% noise (medium noise)","746","2 to < 5% noise (medium noise)","3420","2 to < 5% noise (medium noise)","13821","24",,"0 to < 2% noise (low noise)","821","0 to < 2% noise (low noise)","3204","0 to < 2% noise (low noise)","12338","11",,"0 to < 2% noise (low noise)","626","0 to < 2% noise (low noise)","2092","0 to < 2% noise (low noise)","9416","4",,"2 to < 5% noise (medium noise)","1770","2 to < 5% noise (medium noise)","7536","0 to < 2% noise (low noise)","32860","5",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0","6"
"72","23731/","Highway street and bridge construction",,"0 to < 2% noise (low noise)","4332","0 to < 2% noise (low noise)","17975","0 to < 2% noise (low noise)","78975","114",,"0 to < 2% noise (low noise)","70","0 to < 2% noise (low noise)","260","2 to < 5% noise (medium noise)","3199","43",,"2 to < 5% noise (medium noise)","88","2 to < 5% noise (medium noise)","426","2 to < 5% noise (medium noise)","2375","13","100-249","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","14",,"2 to < 5% noise (medium noise)","746","2 to < 5% noise (medium noise)","3420","2 to < 5% noise (medium noise)","13821","24",,"0 to < 2% noise (low noise)","821","0 to < 2% noise (low noise)","3204","0 to < 2% noise (low noise)","12338","11",,"0 to < 2% noise (low noise)","626","0 to < 2% noise (low noise)","2092","0 to < 2% noise (low noise)","9416","4",,"2 to < 5% noise (medium noise)","1770","2 to < 5% noise (medium noise)","7536","0 to < 2% noise (low noise)","32860","5",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0","6"
"72","237310","Highway street and bridge construction",,"0 to < 2% noise (low noise)","4332","0 to < 2% noise (low noise)","17975","0 to < 2% noise (low noise)","78975","114",,"0 to < 2% noise (low noise)","70","0 to < 2% noise (low noise)","260","2 to < 5% noise (medium noise)","3199","43",,"2 to < 5% noise (medium noise)","88","2 to < 5% noise (medium noise)","426","2 to < 5% noise (medium noise)","2375","13","100-249","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","14",,"2 to < 5% noise (medium noise)","746","2 to < 5% noise (medium noise)","3420","2 to < 5% noise (medium noise)","13821","24",,"0 to < 2% noise (low noise)","821","0 to < 2% noise (low noise)","3204","0 to < 2% noise (low noise)","12338","11",,"0 to < 2% noise (low noise)","626","0 to < 2% noise (low noise)","2092","0 to < 2% noise (low noise)","9416","4",,"2 to < 5% noise (medium noise)","1770","2 to < 5% noise (medium noise)","7536","0 to < 2% noise (low noise)","32860","5",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0","6"
"72","327331","Concrete block and brick manufacturing",,"0 to < 2% noise (low noise)","327","0 to < 2% noise (low noise)","1172","0 to < 2% noise (low noise)","5094","25",,"0 to < 2% noise (low noise)","11","0 to < 2% noise (low noise)","29","2 to < 5% noise (medium noise)","123","5",,"0 to < 2% noise (low noise)","54","2 to < 5% noise (medium noise)","146","2 to < 5% noise (medium noise)","641","7",,"2 to < 5% noise (medium noise)","121","2 to < 5% noise (medium noise)","436","2 to < 5% noise (medium noise)","1831","8",,"0 to < 2% noise (low noise)","141","0 to < 2% noise (low noise)","561","0 to < 2% noise (low noise)","2499","5",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0","6"
"72","2379//","Other heavy and civil engineering construction",,"2 to < 5% noise (medium noise)","539","2 to < 5% noise (medium noise)","2264","2 to < 5% noise (medium noise)","9692","21","0-19","Withheld because estimate did not meet publication standards. Employment or payroll field set to zero.","0","2 to < 5% noise (medium noise)","105","2 to < 5% noise (medium noise)","597","7","20-99","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","3","0-19","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","1",,"0 to < 2% noise (low noise)","189","0 to < 2% noise (low noise)","801","0 to < 2% noise (low noise)","3395","7","100-249","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","2","100-249","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","1",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0","6"
"72","23799/","Other heavy and civil engineering construction",,"2 to < 5% noise (medium noise)","539","2 to < 5% noise (medium noise)","2264","2 to < 5% noise (medium noise)","9692","21","0-19","Withheld because estimate did not meet publication standards. Employment or payroll field set to zero.","0","2 to < 5% noise (medium noise)","105","2 to < 5% noise (medium noise)","597","7","20-99","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","3","0-19","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","1",,"0 to < 2% noise (low noise)","189","0 to < 2% noise (low noise)","801","0 to < 2% noise (low noise)","3395","7","100-249","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","2","100-249","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","1",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0","6"
"72","237990","Other heavy and civil engineering construction",,"2 to < 5% noise (medium noise)","539","2 to < 5% noise (medium noise)","2264","2 to < 5% noise (medium noise)","9692","21","0-19","Withheld because estimate did not meet publication standards. Employment or payroll field set to zero.","0","2 to < 5% noise (medium noise)","105","2 to < 5% noise (medium noise)","597","7","20-99","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","3","0-19","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","1",,"0 to < 2% noise (low noise)","189","0 to < 2% noise (low noise)","801","0 to < 2% noise (low noise)","3395","7","100-249","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","2","100-249","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","1",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0","6"
"72","238///","Specialty trade contractors",,"0 to < 2% noise (low noise)","19849","0 to < 2% noise (low noise)","83830","0 to < 2% noise (low noise)","362413","1166",,"0 to < 2% noise (low noise)","1028","0 to < 2% noise (low noise)","4255","0 to < 2% noise (low noise)","20573","561",,"0 to < 2% noise (low noise)","1586","0 to < 2% noise (low noise)","6279","0 to < 2% noise (low noise)","27255","242",,"0 to < 2% noise (low noise)","2150","0 to < 2% noise (low noise)","9660","0 to < 2% noise (low noise)","38945","156",,"0 to < 2% noise (low noise)","3770","0 to < 2% noise (low noise)","14850","0 to < 2% noise (low noise)","63746","119",,"0 to < 2% noise (low noise)","3999","0 to < 2% noise (low noise)","17862","0 to < 2% noise (low noise)","73463","58",,"0 to < 2% noise (low noise)","3724","0 to < 2% noise (low noise)","14893","0 to < 2% noise (low noise)","65183","26","250-499","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","1","1000 - 2499","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","2","1000 - 2499","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","1","6"
"72","23811/","Poured concrete foundation and structure contractors",,"2 to < 5% noise (medium noise)","2067","2 to < 5% noise (medium noise)","7805","2 to < 5% noise (medium noise)","30060","57","20-99","Withheld because estimate did not meet publication standards. Employment or payroll field set to zero.","0","Withheld because estimate did not meet publication standards. Employment or payroll field set to zero.","0","2 to < 5% noise (medium noise)","640","21","20-99","Withheld because estimate did not meet publication standards. Employment or payroll field set to zero.","0","2 to < 5% noise (medium noise)","273","2 to < 5% noise (medium noise)","1096","13",,"2 to < 5% noise (medium noise)","113","2 to < 5% noise (medium noise)","371","2 to < 5% noise (medium noise)","1187","8",,"0 to < 2% noise (low noise)","242","0 to < 2% noise (low noise)","1021","0 to < 2% noise (low noise)","3587","7",,"2 to < 5% noise (medium noise)","385","0 to < 2% noise (low noise)","1786","0 to < 2% noise (low noise)","5824","5","250-499","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","2",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0","500-999","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","1",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0","6"
"72","238110","Poured concrete foundation and structure contractors",,"2 to < 5% noise (medium noise)","2067","2 to < 5% noise (medium noise)","7805","2 to < 5% noise (medium noise)","30060","57","20-99","Withheld because estimate did not meet publication standards. Employment or payroll field set to zero.","0","Withheld because estimate did not meet publication standards. Employment or payroll field set to zero.","0","2 to < 5% noise (medium noise)","640","21","20-99","Withheld because estimate did not meet publication standards. Employment or payroll field set to zero.","0","2 to < 5% noise (medium noise)","273","2 to < 5% noise (medium noise)","1096","13",,"2 to < 5% noise (medium noise)","113","2 to < 5% noise (medium noise)","371","2 to < 5% noise (medium noise)","1187","8",,"0 to < 2% noise (low noise)","242","0 to < 2% noise (low noise)","1021","0 to < 2% noise (low noise)","3587","7",,"2 to < 5% noise (medium noise)","385","0 to < 2% noise (low noise)","1786","0 to < 2% noise (low noise)","5824","5","250-499","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","2",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0","500-999","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","1",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0","6"
"72","23812/","Structural steel and precast concrete contractors",,"0 to < 2% noise (low noise)","563","2 to < 5% noise (medium noise)","2790","0 to < 2% noise (low noise)","11046","39","20-99","Withheld because estimate did not meet publication standards. Employment or payroll field set to zero.","0","2 to < 5% noise (medium noise)","169","0 to < 2% noise (low noise)","874","19",,"2 to < 5% noise (medium noise)","41","2 to < 5% noise (medium noise)","167","2 to < 5% noise (medium noise)","815","7",,"0 to < 2% noise (low noise)","55","2 to < 5% noise (medium noise)","212","2 to < 5% noise (medium noise)","878","4",,"2 to < 5% noise (medium noise)","230","2 to < 5% noise (medium noise)","934","2 to < 5% noise (medium noise)","3859","6",,"0 to < 2% noise (low noise)","201","2 to < 5% noise (medium noise)","1308","2 to < 5% noise (medium noise)","4620","3",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0","6"
"72","238120","Structural steel and precast concrete contractors",,"0 to < 2% noise (low noise)","563","2 to < 5% noise (medium noise)","2790","0 to < 2% noise (low noise)","11046","39","20-99","Withheld because estimate did not meet publication standards. Employment or payroll field set to zero.","0","2 to < 5% noise (medium noise)","169","0 to < 2% noise (low noise)","874","19",,"2 to < 5% noise (medium noise)","41","2 to < 5% noise (medium noise)","167","2 to < 5% noise (medium noise)","815","7",,"0 to < 2% noise (low noise)","55","2 to < 5% noise (medium noise)","212","2 to < 5% noise (medium noise)","878","4",,"2 to < 5% noise (medium noise)","230","2 to < 5% noise (medium noise)","934","2 to < 5% noise (medium noise)","3859","6",,"0 to < 2% noise (low noise)","201","2 to < 5% noise (medium noise)","1308","2 to < 5% noise (medium noise)","4620","3",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0","6"
"72","238220","Plumbing heating and air-conditioning contractors",,"0 to < 2% noise (low noise)","4088","0 to < 2% noise (low noise)","17468","0 to < 2% noise (low noise)","78437","243",,"0 to < 2% noise (low noise)","207","0 to < 2% noise (low noise)","880","0 to < 2% noise (low noise)","4276","114",,"0 to < 2% noise (low noise)","307","0 to < 2% noise (low noise)","1476","0 to < 2% noise (low noise)","5985","47",,"0 to < 2% noise (low noise)","565","0 to < 2% noise (low noise)","2603","0 to < 2% noise (low noise)","10918","41",,"0 to < 2% noise (low noise)","682","2 to < 5% noise (medium noise)","2581","2 to < 5% noise (medium noise)","10251","23",,"2 to < 5% noise (medium noise)","712","2 to < 5% noise (medium noise)","2929","2 to < 5% noise (medium noise)","12813","10",,"2 to < 5% noise (medium noise)","879","0 to < 2% noise (low noise)","3910","0 to < 2% noise (low noise)","18173","7",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0","500-999","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","1",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0","6"
"72","23813/","Framing contractors","100-249","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","6","0-19","Withheld because estimate did not meet publication standards. Employment or payroll field set to zero.","0","0 to < 2% noise (low noise)","14","0 to < 2% noise (low noise)","55","4","0-19","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","1",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0","100-249","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","1",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0",,"0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0 to < 2% noise (low noise)","0","0","6"
